"CÓD. 
DEP.",DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,"GRUPO 
DE CULTIVO","SUBGRUPO 
DE CULTIVO",CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,AÑO,PERIODO,"Área Sembrada
(ha)","Área Cosechada
(ha)","Producción
(t)","Rendimiento
(t/ha)",ESTADO FISICO PRODUCCION,"NOMBRE 
CIENTIFICO",CICLO DE CULTIVO
13,BOLIVAR,13670,SAN PABLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,1340,780,390,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13744,SIMITI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,920,580,290,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13160,CANTAGALLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,670,218,65,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,553,300,210,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13442,MARIA LA BAJA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,240,210,147,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13549,PINILLOS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,150,150,135,0.9,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13473,MORALES,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,137,87,44,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13654,SAN JACINTO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,120,120,84,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13006,ACHI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,100,100,60,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13042,ARENAL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,70,70,14,0.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13810,TIQUISIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,70,70,56,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,60,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13074,BARRANCO DE LOBA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,46,46,28,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13667,SAN MARTIN DE LOBA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,35,35,18,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13600,RIO VIEJO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,25,10,4,0.45,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13030,ALTOS DEL ROSARIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,20,20,16,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13458,MONTECRISTO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,20,20,14,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,15,15,9,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
13,BOLIVAR,13490,NOROSI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,12,12,4,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15531,PAUNA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,1373,1050,525,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15572,PUERTO BOYACA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,860,400,320,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15480,MUZO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,840,580,290,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15507,OTANCHE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,740,495,248,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15681,SAN PABLO DE BORBUR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,648,594,238,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15442,MARIPI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,505,395,356,0.9,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15580,QUIPAMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,361,317,285,0.9,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15667,SAN LUIS DE GACENO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,97,25,20,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15212,COPER,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,68,62,62,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15109,BUENAVISTA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,62,40,40,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15223,CUBARA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,52,37,37,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15135,CAMPOHERMOSO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,45,20,20,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15690,SANTA MARIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,45,9,4,0.41,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15401,LA VICTORIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,33,25,20,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15514,PAEZ,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,26,22,15,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15832,TUNUNGUA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,24,24,12,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15377,LABRANZAGRANDE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,19,3,1,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
15,BOYACA,15533,PAYA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,13,8,3,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17662,SAMANA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,1305,1010,404,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17088,BELALCAZAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,559,430,430,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17042,ANSERMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,255,240,168,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17867,VICTORIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,190,190,76,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17495,NORCASIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,174,113,90,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17444,MARQUETALIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,140,120,120,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17665,SAN JOSE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,106,60,69,1.15,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17486,NEIRA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,76,60,66,1.1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17541,PENSILVANIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,65,45,45,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17877,VITERBO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,31,20,20,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17616,RISARALDA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,20,20,14,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17614,RIOSUCIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,18,18,27,1.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17174,CHINCHINA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,7,7,4,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17388,LA MERCED,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,7,7,4,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
17,CALDAS,17442,MARMATO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,3,1,1,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18756,SOLANO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,540,20,10,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18247,EL DONCELLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,440,340,170,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18785,SOLITA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,385,70,42,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,324,111,56,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18001,FLORENCIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,312,70,35,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,237,40,40,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18860,VALPARAISO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,220,28,28,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,208,58,35,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18205,CURILLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,208,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,205,185,93,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18592,PUERTO RICO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,150,140,78,0.56,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18256,EL PAUJIL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,140,40,20,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18460,MILAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,97,71,36,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,69,9,5,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18029,ALBANIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,45,10,6,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
18,CAQUETA,18479,MORELIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,42,10,5,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85001,YOPAL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,160,60,36,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85410,TAURAMENA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,157,123,123,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85440,VILLANUEVA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,110,16,13,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85263,PORE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,85,39,39,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85125,HATO COROZAL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,59,58,58,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85010,AGUAZUL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,42,20,20,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85250,PAZ DE ARIPORO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,40,20,12,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85225,NUNCHIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,38,15,11,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85279,RECETOR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,32,12,10,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85300,SABANALARGA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,30,5,3,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85325,SAN LUIS DE PALENQUE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,27,18,18,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85139,MANI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,20,14,11,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85015,CHAMEZA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,16,5,4,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85315,SACAMA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,14,11,9,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85162,MONTERREY,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,9,8,8,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85230,OROCUE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,9,5,4,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85400,TAMARA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,4,4,2,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
85,CASANARE,85430,TRINIDAD,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,3,3,2,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19450,MERCADERES,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,563,226,113,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19256,EL TAMBO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,510,100,50,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19050,ARGELIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,299,135,27,0.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19418,LOPEZ DE MICAY,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,140,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19532,PATIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,139,69,41,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19455,MIRANDA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,98,80,40,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19142,CALOTO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,66,50,35,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19300,GUACHENE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,50,15,5,0.35,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19212,CORINTO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,44,44,35,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19100,BOLIVAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,43,43,30,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19785,SUCRE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,40,25,18,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19075,BALBOA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,36,35,25,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19845,VILLA RICA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,34,34,34,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19701,SANTA ROSA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,21,10,10,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19513,PADILLA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,13,13,8,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
19,CAUCA,19290,FLORENCIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,2,2,1,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20001,VALLEDUPAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,1650,1200,720,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20710,SAN ALBERTO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,1110,1050,525,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20570,PUEBLO BELLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,800,619,371,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20013,AGUSTIN CODAZZI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,731,705,423,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20400,LA JAGUA DE IBIRICO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,730,708,354,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20621,LA PAZ,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,530,453,272,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20770,SAN MARTIN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,500,500,250,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20238,EL COPEY,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,421,315,252,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20383,LA GLORIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,400,300,180,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20011,AGUACHICA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,360,160,80,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20228,CURUMANI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,350,300,180,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20443,MANAURE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,247,190,133,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20750,SAN DIEGO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,180,25,15,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20517,PAILITAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,96,30,15,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20614,RIO DE ORO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,80,34,27,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20178,CHIRIGUANA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,78,40,20,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20045,BECERRIL,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,66,61,31,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
20,CESAR,20550,PELAYA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,5,5,2,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27615,RIOSUCIO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,1230,1150,345,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27025,ALTO BAUDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,600,600,180,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27430,MEDIO BAUDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,600,30,20,0.66,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27800,UNGUIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,596,145,58,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27660,SAN JOSE DEL PALMAR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,530,500,200,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27006,ACANDI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,400,354,354,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27001,QUIBDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,265,100,40,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27099,BOJAYA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,234,181,72,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27787,TADO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,171,121,85,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27150,CARMEN DEL DARIEN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,160,0,0,,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27077,BAJO BAUDO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,144,50,15,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27600,RIO QUITO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,88,30,9,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27205,CONDOTO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,39,39,12,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27491,NOVITA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,25,7,2,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27135,EL CANTON DEL SAN PABLO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,23,23,9,0.4,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27073,BAGADO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,21,16,5,0.3,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27580,RIO IRO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,11,11,6,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
27,CHOCO,27450,MEDIO SAN JUAN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,9,4,5,1.2,GRANO SECO,THEOBROMA CACAO,PERMANENTE
23,CORDOBA,23807,TIERRALTA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,570,450,315,0.7,GRANO SECO,THEOBROMA CACAO,PERMANENTE
23,CORDOBA,23855,VALENCIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,521,298,268,0.9,GRANO SECO,THEOBROMA CACAO,PERMANENTE
23,CORDOBA,23419,LOS CORDOBAS,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,214,127,127,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
23,CORDOBA,23580,PUERTO LIBERTADOR,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,175,18,11,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
23,CORDOBA,23466,MONTELIBANO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,169,169,135,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
23,CORDOBA,23682,SAN JOSE DE URE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,65,65,42,0.65,GRANO SECO,THEOBROMA CACAO,PERMANENTE
23,CORDOBA,23090,CANALETE,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,20,20,20,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
23,CORDOBA,23189,CIENAGA DE ORO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,16,16,13,0.8,GRANO SECO,THEOBROMA CACAO,PERMANENTE
23,CORDOBA,23001,MONTERIA,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,13,12,7,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25885,YACOPI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,2642,1780,1068,0.6,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25488,NILO,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,305,164,82,0.5,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25148,CAPARRAPI,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,282,232,232,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
25,CUNDINAMARCA,25368,JERUSALEN,OTROS PERMANENTES,CACAO,CACAO,CACAO,2012,2012,278,107,107,1,GRANO SECO,THEOBROMA CACAO,PERMANENTE
